author_id,name,institution_id,institution_name,year_start,year_end,orcid,closest_hospital,hospital_lat,hospital_lon,distance_km,date_of_birth,date_of_death,ORCID,loc_id,affiliation,q_id,total_works,total_citations,inst_type,appoint_len,appt_dropped_by_inst_type,appoint_len_w,winsorized_appointment,perfect_overlap,partial_overlap_kept,partial_overlap_author
https://openalex.org/A5016014334,P. L. Bonanno,https://openalex.org/I1288283403,Georgia Tech Lorraine,2009,2016,,,,,,,,,,,,24,209,education,7,1,7,False,1,1,0
https://openalex.org/A5016014334,P. L. Bonanno,https://openalex.org/I130701444,Georgia Institute of Technology,2009,2016,,GRADY MEMORIAL HOSPITAL,33.751988554,-84.3817915719999,0.6616538728322765,,,,,,,24,209,education,7,1,7,False,1,1,0
https://openalex.org/A5101492631,Takahiro Nakano,https://openalex.org/I40677808,Kyoto Prefectural University of Medicine,2017,2023,0000-0002-8512-9254,,,,,,,0000-0002-8512-9254,,,Q92799082,198,2004,education,6,1,6,False,0,1,1
https://openalex.org/A5101492631,Takahiro Nakano,https://openalex.org/I98285908,Osaka University,1989,2020,0000-0002-8512-9254,,,,,,,0000-0002-8512-9254,,,Q92799082,198,2004,education,31,1,31,False,0,1,1
https://openalex.org/A5055864100,Robert N. Hotchkiss,https://openalex.org/I145311948,Johns Hopkins University,1981,1989,,MERCY MEDICAL CENTER,39.2929215520001,-76.612884233,0.2888536563113657,,,,,,Q133282456,87,5851,education,8,1,8,False,1,1,1
https://openalex.org/A5055864100,Robert N. Hotchkiss,https://openalex.org/I2799853436,Johns Hopkins Medicine,1981,1989,,MERCY MEDICAL CENTER,39.2929215520001,-76.612884233,0.2888536563113657,,,,,,Q133282456,87,5851,healthcare,8,1,8,False,1,1,1
https://openalex.org/A5100437902,Xiaowen Liu,https://openalex.org/I205783295,Cornell University,2000,2008,0000-0003-4139-1127,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,0000-0003-4139-1127,,Indiana University – Purdue University Indianapolis,Q80621527,644,10204,education,8,1,8,False,0,1,1
https://openalex.org/A5100437902,Xiaowen Liu,https://openalex.org/I154099455,Shandong University,2005,2023,0000-0003-4139-1127,,,,,,,0000-0003-4139-1127,,Indiana University – Purdue University Indianapolis,Q80621527,644,10204,education,18,1,18,False,0,1,1
https://openalex.org/A5051220005,Jin Okazaki,https://openalex.org/I135598925,Kyushu University,1995,2015,0000-0003-4009-0197,,,,,,,,,,,80,1012,education,20,0,20,False,0,1,1
https://openalex.org/A5051220005,Jin Okazaki,https://openalex.org/I4210161538,Kokura Memorial Hospital,2012,2025,0000-0003-4009-0197,,,,,,,,,,,80,1012,healthcare,13,0,13,False,0,1,1
https://openalex.org/A5105771268,Michael P. Osborne,https://openalex.org/I4210101825,Strang Cancer Prevention Institute,1993,2018,0000-0002-8298-3252,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,1982-07-29T00:00:00Z,,,,,Q6833259,151,4942,education,25,0,25,False,0,1,1
https://openalex.org/A5105771268,Michael P. Osborne,https://openalex.org/I79619799,University of Birmingham,1962,1996,0000-0002-8298-3252,,,,,1982-07-29T00:00:00Z,,,,,Q6833259,151,4942,education,34,0,34,False,0,1,1
https://openalex.org/A5076810702,Evelyn Taiwo,https://openalex.org/I867280407,The University of Texas Southwestern Medical Center,2009,2016,0000-0003-4829-4231,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,32.8019769000001,-96.81431331,2.221486976455084,,,0000-0003-4829-4231,,,Q60324626,39,153,healthcare,7,0,7,False,0,1,1
https://openalex.org/A5076810702,Evelyn Taiwo,https://openalex.org/I4210117211,Kings County Hospital Center,2014,2022,0000-0003-4829-4231,KINGS COUNTY HOSPITAL CENTER,40.656616381,-73.94469079,0.0295308860604774,,,0000-0003-4829-4231,,,Q60324626,39,153,healthcare,8,0,8,False,0,1,1
https://openalex.org/A5050731864,William S. Blau,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,1992,2013,,UNIVERSITY OF NORTH CAROLINA HOSPITALS,35.9045427030001,-79.049689229,1.110654999538604,,,,,,Q102147015,45,1047,education,21,0,21,False,0,1,0
https://openalex.org/A5050731864,William S. Blau,https://openalex.org/I205783295,Cornell University,1981,1994,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,Q102147015,45,1047,education,13,0,13,False,0,1,0
https://openalex.org/A5091746173,Ethan A. Halm,https://openalex.org/I98704320,Icahn School of Medicine at Mount Sinai,1998,2011,0000-0003-3042-2741,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,n89230293,,Q114454713,474,17646,education,13,1,13,False,0,1,1
https://openalex.org/A5091746173,Ethan A. Halm,https://openalex.org/I867280407,The University of Texas Southwestern Medical Center,2008,2025,0000-0003-3042-2741,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,32.8019769000001,-96.81431331,2.221486976455084,,,,n89230293,,Q114454713,474,17646,healthcare,17,1,17,False,1,1,1
https://openalex.org/A5091746173,Ethan A. Halm,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",2008,2025,0000-0003-3042-2741,CHILDREN'S SPECIALIZED HOSPITAL,40.494825098,-74.451690392,0.9569060123417374,,,,n89230293,,Q114454713,474,17646,education,17,1,17,False,1,1,1
https://openalex.org/A5070221807,Jeffrey S. Ross,https://openalex.org/I63966007,Massachusetts Institute of Technology,1983,2019,0000-0001-5865-6828,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,,,0000-0001-5865-6828,n88052138,Los Alamos National Laboratory,Q37834177,965,35126,education,36,1,36,False,0,1,1
https://openalex.org/A5070221807,Jeffrey S. Ross,https://openalex.org/I4210146710,Mayo Clinic in Florida,2016,2024,0000-0001-5865-6828,UF HEALTH JACKSONVILLE,30.3485052390001,-81.664274824,1.9951802358513129,,,0000-0001-5865-6828,n88052138,Los Alamos National Laboratory,Q37834177,965,35126,healthcare,8,1,8,False,0,1,1
https://openalex.org/A5111681812,WilliamR. Shapiro,https://openalex.org/I1334819555,Memorial Sloan Kettering Cancer Center,1984,1990,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,4,145,healthcare,6,0,6,False,1,1,0
https://openalex.org/A5111681812,WilliamR. Shapiro,https://openalex.org/I205783295,Cornell University,1984,1990,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,4,145,education,6,0,6,False,1,1,0
https://openalex.org/A5068718131,Anders M. Lindroth,https://openalex.org/I205783295,Cornell University,2005,2012,0000-0002-8291-2745,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,0000-0002-8291-2745,,Cornell University,Q55187849,59,10582,education,7,0,7,False,0,1,0
https://openalex.org/A5068718131,Anders M. Lindroth,https://openalex.org/I298625061,Swedish University of Agricultural Sciences,1996,2009,0000-0002-8291-2745,,,,,,,0000-0002-8291-2745,,Cornell University,Q55187849,59,10582,education,13,0,13,False,0,1,0
https://openalex.org/A5034999767,Mark Schroeder,https://openalex.org/I83399316,Rockefeller University,2001,2025,0000-0002-1360-9021,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,0000-0003-4924-8990,,,Q61161399,199,9007,education,24,0,24,False,0,1,1
https://openalex.org/A5034999767,Mark Schroeder,https://openalex.org/I170201317,University of Pittsburgh,1995,2005,0000-0002-1360-9021,UPMC MERCY,40.436099,-79.985113999,1.041360910333493,,,0000-0003-4924-8990,,,Q61161399,199,9007,education,10,0,10,False,0,1,1
https://openalex.org/A5026449286,Ed Stover,https://openalex.org/I33213144,University of Florida,1997,2017,0000-0002-8979-0955,SHANDS HOSPITAL,29.639990133,-82.342864823,2.170901615578337,,,0000-0002-8979-0955,,Agricultural Research Service,Q90482468,167,3860,education,20,1,20,False,0,1,1
https://openalex.org/A5026449286,Ed Stover,https://openalex.org/I103635307,"University of California, Riverside",2014,2021,0000-0002-8979-0955,PACIFIC GROVE HOSPITAL,33.9623063870001,-117.3952935,0.999106203949626,,,0000-0002-8979-0955,,Agricultural Research Service,Q90482468,167,3860,education,7,1,7,False,0,1,1
https://openalex.org/A5066375463,Jae W. Song,https://openalex.org/I2801680663,Asan Medical Center,2006,2025,0000-0002-3127-6427,,,,,,,0000-0002-3127-6427,,Hospital of the University of Pennsylvania,Q90021997,126,2625,healthcare,19,0,19,False,1,1,1
https://openalex.org/A5066375463,Jae W. Song,https://openalex.org/I40542001,University of Ulsan,2006,2025,0000-0002-3127-6427,,,,,,,0000-0002-3127-6427,,Hospital of the University of Pennsylvania,Q90021997,126,2625,education,19,0,19,False,1,1,1
https://openalex.org/A5066375463,Jae W. Song,https://openalex.org/I116631150,Ulsan College,2006,2025,0000-0002-3127-6427,,,,,,,0000-0002-3127-6427,,Hospital of the University of Pennsylvania,Q90021997,126,2625,education,19,0,19,False,1,1,1
https://openalex.org/A5052048627,Noopur Raje,https://openalex.org/I4210087915,Massachusetts General Hospital,1999,2025,0000-0003-3066-1275,SHRINERS' HOSPITAL FOR CHILDREN,42.3630925480001,-71.066301879,0.7463639796080036,,,,,,Q114442101,1025,43411,healthcare,26,1,26,False,1,1,1
https://openalex.org/A5052048627,Noopur Raje,https://openalex.org/I136199984,Harvard University,1999,2025,0000-0003-3066-1275,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,,,,,,Q114442101,1025,43411,education,26,1,26,False,1,1,1
https://openalex.org/A5052048627,Noopur Raje,https://openalex.org/I1325846038,Royal Marsden NHS Foundation Trust,1995,2001,0000-0003-3066-1275,,,,,,,,,,Q114442101,1025,43411,healthcare,6,1,6,False,0,1,1
https://openalex.org/A5108410764,Jack W. C. Hagstrom,https://openalex.org/I205783295,Cornell University,1963,1969,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,51,1565,education,6,0,6,False,1,1,1
https://openalex.org/A5108410764,Jack W. C. Hagstrom,https://openalex.org/I1340179700,NewYork–Presbyterian Hospital,1963,1969,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,51,1565,healthcare,6,0,6,False,1,1,1
https://openalex.org/A5090827566,Anne M. Covey,https://openalex.org/I1334819555,Memorial Sloan Kettering Cancer Center,2001,2025,0000-0002-1477-8468,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,0000-0002-1477-8468,,Memorial Sloan Kettering Cancer Center,Q98383001,314,12478,healthcare,24,0,24,False,1,1,1
https://openalex.org/A5090827566,Anne M. Covey,https://openalex.org/I205783295,Cornell University,2001,2025,0000-0002-1477-8468,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,0000-0002-1477-8468,,Memorial Sloan Kettering Cancer Center,Q98383001,314,12478,education,24,0,24,False,1,1,1
https://openalex.org/A5075980565,Justine E. Vanden Heuvel,https://openalex.org/I205783295,Cornell University,2009,2025,0000-0003-1288-1880,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,95,1464,education,16,0,16,False,0,1,1
https://openalex.org/A5075980565,Justine E. Vanden Heuvel,https://openalex.org/I24603500,University of Massachusetts Amherst,2004,2010,0000-0003-1288-1880,COOLEY DICKINSON HOSPITAL,42.3302,-72.6532,12.099031162779085,,,,,,,95,1464,education,6,0,6,False,0,1,1
https://openalex.org/A5082121413,Francesco De Bernardis,https://openalex.org/I204250578,"University of California, Irvine",2008,2015,,KAISER FND HOSP - IRVINE,33.6582356330001,-117.774927793,4.630539805676765,,,,,,,59,2959,education,7,0,7,False,0,1,0
https://openalex.org/A5082121413,Francesco De Bernardis,https://openalex.org/I861853513,Sapienza University of Rome,1992,2011,,,,,,,,,,,,59,2959,education,19,0,19,False,0,1,0
https://openalex.org/A5049029574,Michelle Naidoo,https://openalex.org/I174216632,City University of New York,2014,2021,0000-0001-7880-8868,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4211660176629024,,,0000-0001-7880-8868,,,Q99552060,41,187,education,7,0,7,False,1,1,0
https://openalex.org/A5049029574,Michelle Naidoo,https://openalex.org/I39694355,Hunter College,2014,2021,0000-0001-7880-8868,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,0000-0001-7880-8868,,,Q99552060,41,187,education,7,0,7,False,1,1,0
https://openalex.org/A5055890962,Daniel Metzger,https://openalex.org/I123534392,University of North Texas,2008,2023,,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,33.231285402,-97.156446707,2.841186621024928,1961-08-30T00:00:00Z,,0000-0002-5555-046X,nb2007000559,,Q38318097,45,275,education,15,0,15,False,1,1,0
https://openalex.org/A5055890962,Daniel Metzger,https://openalex.org/I165139151,University of North Texas Health Science Center,2008,2023,,JOHN PETER SMITH HOSPITAL,32.727080034,-97.327101276,0.6138392164680009,1961-08-30T00:00:00Z,,0000-0002-5555-046X,nb2007000559,,Q38318097,45,275,education,15,0,15,False,1,1,0
https://openalex.org/A5060661202,Whitney E. Parker,https://openalex.org/I205783295,Cornell University,2015,2021,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,26,1091,education,6,0,6,False,1,1,0
https://openalex.org/A5060661202,Whitney E. Parker,https://openalex.org/I4210157890,Neurological Surgery,2015,2021,,SOUTH NASSAU COMMUNITIES HOSPITAL,40.6509979950001,-73.630839438,1.804323629237408,,,,,,,26,1091,healthcare,6,0,6,False,1,1,0
https://openalex.org/A5019661834,Charles Henderson,https://openalex.org/I136199984,Harvard University,1945,2009,0000-0003-0334-6739,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,,,0000-0003-0334-6739,,Western Michigan University,Q60061222,686,34360,education,64,0,50,True,0,1,1
https://openalex.org/A5019661834,Charles Henderson,https://openalex.org/I188538660,University of Colorado Boulder,2008,2014,0000-0003-0334-6739,BOULDER COMMUNITY HOSPITAL,40.0260605190001,-105.283258697,1.6387034302815886,,,0000-0003-0334-6739,,Western Michigan University,Q60061222,686,34360,education,6,0,6,False,0,1,1
https://openalex.org/A5060743720,Samuel Dahan,https://openalex.org/I204722609,Queen's University,2012,2025,0000-0002-1079-8998,,,,,1984-11-25T00:00:00Z,,,,,Q135321652,46,161,education,13,0,13,False,1,1,0
https://openalex.org/A5060743720,Samuel Dahan,https://openalex.org/I205783295,Cornell University,2012,2025,0000-0002-1079-8998,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,1984-11-25T00:00:00Z,,,,,Q135321652,46,161,education,13,0,13,False,1,1,0
https://openalex.org/A5008134383,Paula A. Pino,https://openalex.org/I45438204,The University of Texas at San Antonio,2011,2017,0000-0001-8626-926X,NIX HEALTH CARE SYSTEM,29.4256719860001,-98.48942,0.4427119885513327,,,0000-0001-8626-926X,,,Q92245147,66,2062,education,6,1,6,False,0,1,1
https://openalex.org/A5008134383,Paula A. Pino,https://openalex.org/I162148367,Pontificia Universidad Católica de Chile,2016,2025,0000-0001-8626-926X,,,,,,,0000-0001-8626-926X,,,Q92245147,66,2062,education,9,1,9,False,0,1,1
https://openalex.org/A5110575652,Ki-Wook Kim,https://openalex.org/I53964585,Weizmann Institute of Science,2008,2021,,,,,,,,0000-0001-9579-6408,,University of New South Wales,Q57306930,92,11210,education,13,0,13,False,0,1,1
https://openalex.org/A5110575652,Ki-Wook Kim,https://openalex.org/I16820183,Illinois College,2019,2025,,PASSAVANT AREA HOSPITAL,39.7460849930001,-90.2604866359999,2.08791507449223,,,0000-0001-9579-6408,,University of New South Wales,Q57306930,92,11210,education,6,0,6,False,1,1,1
https://openalex.org/A5110575652,Ki-Wook Kim,https://openalex.org/I39422238,University of Illinois Chicago,2019,2025,,MERCY HOSPITAL AND MEDICAL CENTER,41.8468895830001,-87.621491598,2.3911404464142096,,,0000-0001-9579-6408,,University of New South Wales,Q57306930,92,11210,education,6,0,6,False,1,1,1
https://openalex.org/A5050603691,J.K. Drackley,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,1991,2025,0000-0002-4560-5594,THE CARLE FOUNDATION HOSPITAL,40.117041763,-88.2149486599999,0.9700766454096008,,,0000-0002-4560-5594,,,Q89830030,320,16495,education,34,1,34,False,1,1,1
https://openalex.org/A5050603691,J.K. Drackley,https://openalex.org/I183874917,Urbana University,1991,2025,0000-0002-4560-5594,MERCY MEMORIAL HOSPITAL,40.1085219560001,-83.7299200799999,2.852255521434174,,,0000-0002-4560-5594,,,Q89830030,320,16495,education,34,1,34,False,1,1,1
https://openalex.org/A5014759982,Scott L. Parker,https://openalex.org/I129604602,University of Sydney,2006,2012,0000-0003-3798-2004,,,,,,,,,Vanderbilt University,Q91320297,29,466,education,6,0,6,False,0,1,0
https://openalex.org/A5014759982,Scott L. Parker,https://openalex.org/I208081647,Coastal Carolina University,2010,2022,0000-0003-3798-2004,CONWAY MEDICAL CENTER,33.785521837,-79.001827808,7.039427426013421,,,,,Vanderbilt University,Q91320297,29,466,education,12,0,12,False,1,1,0
https://openalex.org/A5014759982,Scott L. Parker,https://openalex.org/I4210152127,Conway School of Landscape Design,2010,2022,0000-0003-3798-2004,BAYSTATE FRANKLIN MEDICAL CENTER,42.5957000000001,-72.5923,12.975426601002855,,,,,Vanderbilt University,Q91320297,29,466,education,12,0,12,False,1,1,0
https://openalex.org/A5022148774,Christopher Foglia,https://openalex.org/I2801107848,New York Hospital Queens,2004,2024,,NEW YORK HOSPITAL QUEENS,40.7467722760001,-73.8254163829999,0.0417498423540367,,,,,,,17,288,healthcare,20,0,20,False,1,1,0
https://openalex.org/A5022148774,Christopher Foglia,https://openalex.org/I205783295,Cornell University,2004,2024,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,17,288,education,20,0,20,False,1,1,0
https://openalex.org/A5007779528,Karim Fizazi,https://openalex.org/I277688954,Université Paris-Saclay,2008,2025,0000-0002-6068-9474,,,,,1966-01-01T00:00:00Z,,,n2005184992,Institut Gustave Roussy,Q73569107,1533,81346,education,17,1,17,False,1,1,1
https://openalex.org/A5007779528,Karim Fizazi,https://openalex.org/I1343551460,The University of Texas MD Anderson Cancer Center,2002,2012,0000-0002-6068-9474,ST. JOSEPH MEDICAL CENTER,29.7481161270001,-95.366148139,1.7088830518941125,1966-01-01T00:00:00Z,,,n2005184992,Institut Gustave Roussy,Q73569107,1533,81346,healthcare,10,1,10,False,0,1,1
https://openalex.org/A5007779528,Karim Fizazi,https://openalex.org/I4210131356,Centre Oscar Lambret,2008,2025,0000-0002-6068-9474,,,,,1966-01-01T00:00:00Z,,,n2005184992,Institut Gustave Roussy,Q73569107,1533,81346,healthcare,17,1,17,False,1,1,1
https://openalex.org/A5062901246,Mar Cortes,https://openalex.org/I205783295,Cornell University,2013,2021,0000-0003-2828-8504,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,69,2196,education,8,1,8,False,0,1,0
https://openalex.org/A5062901246,Mar Cortes,https://openalex.org/I98704320,Icahn School of Medicine at Mount Sinai,2018,2024,0000-0003-2828-8504,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,69,2196,education,6,1,6,False,0,1,0
https://openalex.org/A5029805261,Iain D. Boyd,https://openalex.org/I27837315,University of Michigan–Ann Arbor,1998,2021,0000-0002-3725-9206,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,42.283191747,-83.728707796,1.181076648372232,,,0000-0002-3725-9206,no2016138516,University of Colorado Boulder,Q96071898,926,14709,education,23,1,23,False,0,1,1
https://openalex.org/A5029805261,Iain D. Boyd,https://openalex.org/I188538660,University of Colorado Boulder,2019,2025,0000-0002-3725-9206,BOULDER COMMUNITY HOSPITAL,40.0260605190001,-105.283258697,1.6387034302815886,,,0000-0002-3725-9206,no2016138516,University of Colorado Boulder,Q96071898,926,14709,education,6,1,6,False,0,1,1
https://openalex.org/A5065621786,Jason Gotlib,https://openalex.org/I97018004,Stanford University,2002,2025,0000-0001-8253-6156,STANFORD HOSPITAL,37.4346524360001,-122.174883097,1.4065651567623634,,,0000-0001-8253-6156,,,Q89931645,693,30831,education,23,1,23,False,1,1,1
https://openalex.org/A5065621786,Jason Gotlib,https://openalex.org/I4210137306,Stanford Medicine,2002,2025,0000-0001-8253-6156,STANFORD HOSPITAL,37.4346524360001,-122.174883097,1.4066899219122209,,,0000-0001-8253-6156,,,Q89931645,693,30831,healthcare,23,1,23,False,1,1,1
https://openalex.org/A5108193097,Richard F. Jacobs,https://openalex.org/I79620101,University of Arkansas for Medical Sciences,1981,2019,,ARKANSAS CHILDREN'S HOSPITAL,34.7432363510001,-92.293176688,0.4873218020855051,1925-06-16T00:00:00Z,2009-06-05T00:00:00Z,,,,Q3430908,211,8993,education,38,0,38,False,1,1,1
https://openalex.org/A5108193097,Richard F. Jacobs,https://openalex.org/I1301864278,Arkansas Children's Hospital,1981,2019,,ARKANSAS CHILDREN'S HOSPITAL,34.7432363510001,-92.293176688,0.0129045062880809,1925-06-16T00:00:00Z,2009-06-05T00:00:00Z,,,,Q3430908,211,8993,healthcare,38,0,38,False,1,1,1
https://openalex.org/A5022460170,P. Mishra,https://openalex.org/I59270414,Indian Institute of Science Bangalore,2016,2023,0000-0002-2475-6289,,,,,,,0000-0002-2475-6289,,Cornell University,Q62667273,41,390,education,7,1,7,False,0,1,0
https://openalex.org/A5022460170,P. Mishra,https://openalex.org/I11947397,Tata Institute of Fundamental Research,2019,2025,0000-0002-2475-6289,,,,,,,0000-0002-2475-6289,,Cornell University,Q62667273,41,390,education,6,1,6,False,0,1,0
https://openalex.org/A5112318153,Wenting Ma,https://openalex.org/I4210133270,Second Hospital of Tianjin Medical University,2010,2021,,,,,,,,0000-0002-1189-2804,,,Q62609755,32,126,healthcare,11,0,11,False,1,1,0
https://openalex.org/A5112318153,Wenting Ma,https://openalex.org/I5740404,Tianjin Medical University,2010,2021,,,,,,,,0000-0002-1189-2804,,,Q62609755,32,126,education,11,0,11,False,1,1,0
https://openalex.org/A5018551512,Virginia C. Canale,https://openalex.org/I205783295,Cornell University,1967,1976,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,22,1106,education,9,0,9,False,1,1,0
https://openalex.org/A5018551512,Virginia C. Canale,https://openalex.org/I1340179700,NewYork–Presbyterian Hospital,1967,1976,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,22,1106,healthcare,9,0,9,False,1,1,0
https://openalex.org/A5062070492,Wendy S. Weichert,https://openalex.org/I205783295,Cornell University,1995,2025,0000-0003-1726-8049,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,24,989,education,30,1,30,False,1,1,0
https://openalex.org/A5062070492,Wendy S. Weichert,https://openalex.org/I4210151139,New York State College of Veterinary Medicine,1995,2025,0000-0003-1726-8049,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602526242590402,,,,,,,24,989,education,30,1,30,False,1,1,0
https://openalex.org/A5100376759,David A. Schwartz,https://openalex.org/I126307644,University of Iowa,1990,2003,0000-0001-6743-8443,MERCY HOSPITAL,41.663871483,-91.5279013639999,0.3583894355645369,,,0000-0001-6743-8443,,,Q90465864,588,46387,education,13,1,13,False,0,1,1
https://openalex.org/A5100376759,David A. Schwartz,https://openalex.org/I4210165183,Pulmonary and Critical Care Associates,1999,2024,0000-0001-6743-8443,UF HEALTH JACKSONVILLE,30.3485052390001,-81.664274824,1.8572938715019869,,,0000-0001-6743-8443,,,Q90465864,588,46387,healthcare,25,1,25,False,0,1,1
https://openalex.org/A5056794714,Scott M. Grundy,https://openalex.org/I867280407,The University of Texas Southwestern Medical Center,1984,2023,0000-0003-2956-7900,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,32.8019769000001,-96.81431331,2.221486976455084,1933-01-01T00:00:00Z,2025-01-29T00:00:00Z,0000-0003-2956-7900,n82042283,,Q56230139,863,250977,healthcare,39,1,39,False,0,1,1
https://openalex.org/A5056794714,Scott M. Grundy,https://openalex.org/I36258959,"University of California, San Diego",1955,1985,0000-0003-2956-7900,NAVAL MEDICAL CENTER SAN DIEGO,32.7275202280001,-117.145937292,2.1936292796024657,1933-01-01T00:00:00Z,2025-01-29T00:00:00Z,0000-0003-2956-7900,n82042283,,Q56230139,863,250977,education,30,1,30,False,0,1,1
https://openalex.org/A5045828051,Yi Zheng,https://openalex.org/I223532165,University of Utah,1997,2018,0000-0002-5945-4432,LDS HOSPITAL,40.778223788,-111.879821876,2.1578575344000472,,,0000-0002-2685-3680,,University of Michigan,Q104459352,207,7645,education,21,1,21,False,0,1,1
https://openalex.org/A5045828051,Yi Zheng,https://openalex.org/I151075929,Army Medical University,2014,2025,0000-0002-5945-4432,,,,,,,0000-0002-2685-3680,,University of Michigan,Q104459352,207,7645,education,11,1,11,False,1,1,1
https://openalex.org/A5045828051,Yi Zheng,https://openalex.org/I47720641,Huazhong University of Science and Technology,2014,2025,0000-0002-5945-4432,,,,,,,0000-0002-2685-3680,,University of Michigan,Q104459352,207,7645,education,11,1,11,False,1,1,1
https://openalex.org/A5045828051,Yi Zheng,https://openalex.org/I37574244,Sichuan Agricultural University,2014,2025,0000-0002-5945-4432,,,,,,,0000-0002-2685-3680,,University of Michigan,Q104459352,207,7645,education,11,1,11,False,1,1,1
https://openalex.org/A5110085328,Giuseppe Del Priore,https://openalex.org/I57206974,New York University,1996,2010,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,300,2997,education,14,0,14,False,0,1,1
https://openalex.org/A5110085328,Giuseppe Del Priore,https://openalex.org/I55769427,Indiana University – Purdue University Indianapolis,2009,2016,,IU HEALTH UNIVERSITY HOSPITAL,39.7752833260001,-86.176561615,1.7592374708104055,,,,,,,300,2997,education,7,0,7,False,0,1,1
https://openalex.org/A5110085328,Giuseppe Del Priore,https://openalex.org/I6332465,Morehouse School of Medicine,2014,2025,,GRADY MEMORIAL HOSPITAL,33.751988554,-84.3817915719999,0.6614313289417885,,,,,,,300,2997,education,11,0,11,False,0,1,1
https://openalex.org/A5044255034,Luis A. Bracero,https://openalex.org/I4210091416,South Shore Hospital,2016,2025,0000-0003-0625-9331,SOUTH SHORE HOSPITAL,42.176,-70.9541,0.0504908298949356,,,0000-0003-0625-9331,,,Q96036008,119,2562,healthcare,9,0,9,False,1,1,1
https://openalex.org/A5044255034,Luis A. Bracero,https://openalex.org/I139290212,Hofstra University,2016,2025,0000-0003-0625-9331,MERCY MEDICAL CENTER,40.6885130310001,-73.6316038099999,2.247114988591229,,,0000-0003-0625-9331,,,Q96036008,119,2562,education,9,0,9,False,1,1,1
https://openalex.org/A5044255034,Luis A. Bracero,https://openalex.org/I78577930,Columbia University,1982,2009,0000-0003-0625-9331,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4211660176629024,,,0000-0003-0625-9331,,,Q96036008,119,2562,education,27,0,27,False,0,1,1
