
=== Processing massachusetts institute of technology (9684 authors) ===
Total errors: 714
Error types: Counter({'ClientResponseError': 714})
✓ Done! Saved 5553 profiles to add_MIT_author_profiles_extended_f.csv

=== Processing university of oklahoma (21200 authors) ===
[50/21200] processed — 0 kept, 1 errors
[100/21200] processed — 2 kept, 1 errors
[150/21200] processed — 11 kept, 1 errors
[200/21200] processed — 16 kept, 1 errors
[250/21200] processed — 16 kept, 1 errors
[300/21200] processed — 16 kept, 1 errors
[350/21200] processed — 17 kept, 1 errors
[400/21200] processed — 17 kept, 1 errors
[450/21200] processed — 17 kept, 1 errors
[500/21200] processed — 18 kept, 1 errors
[550/21200] processed — 21 kept, 1 errors
[600/21200] processed — 23 kept, 1 errors
[650/21200] processed — 26 kept, 1 errors
[700/21200] processed — 26 kept, 1 errors
[750/21200] processed — 26 kept, 1 errors
[800/21200] processed — 29 kept, 1 errors
[850/21200] processed — 30 kept, 1 errors
[900/21200] processed — 30 kept, 1 errors
[950/21200] processed — 32 kept, 1 errors
[1000/21200] processed — 33 kept, 1 errors
[1050/21200] processed — 37 kept, 2 errors
[1100/21200] processed — 41 kept, 2 errors
[1150/21200] processed — 44 kept, 2 errors
[1200/21200] processed — 44 kept, 2 errors
[1250/21200] processed — 45 kept, 2 errors
[1300/21200] processed — 45 kept, 2 errors
[1350/21200] processed — 48 kept, 2 errors
[1400/21200] processed — 51 kept, 2 errors
[1450/21200] processed — 56 kept, 2 errors
[1500/21200] processed — 56 kept, 2 errors
[1550/21200] processed — 58 kept, 2 errors
[1600/21200] processed — 59 kept, 2 errors
[1650/21200] processed — 62 kept, 2 errors
[1700/21200] processed — 62 kept, 2 errors
[1750/21200] processed — 62 kept, 2 errors
[1800/21200] processed — 63 kept, 2 errors
[1850/21200] processed — 64 kept, 2 errors
[1900/21200] processed — 65 kept, 2 errors
[1950/21200] processed — 67 kept, 2 errors
[2000/21200] processed — 69 kept, 2 errors
[2050/21200] processed — 70 kept, 2 errors
[2100/21200] processed — 70 kept, 2 errors
[2150/21200] processed — 73 kept, 2 errors
[2200/21200] processed — 74 kept, 2 errors
[2250/21200] processed — 74 kept, 2 errors
[2300/21200] processed — 77 kept, 2 errors
[2350/21200] processed — 79 kept, 2 errors
[2400/21200] processed — 79 kept, 2 errors
[2450/21200] processed — 80 kept, 2 errors
[2500/21200] processed — 83 kept, 2 errors
[2550/21200] processed — 85 kept, 2 errors
[2600/21200] processed — 87 kept, 2 errors
[2650/21200] processed — 88 kept, 2 errors
[2700/21200] processed — 92 kept, 2 errors
[2750/21200] processed — 94 kept, 2 errors
[2800/21200] processed — 95 kept, 2 errors
[2850/21200] processed — 98 kept, 2 errors
[2900/21200] processed — 100 kept, 2 errors
[2950/21200] processed — 100 kept, 2 errors
[3000/21200] processed — 100 kept, 2 errors
[3050/21200] processed — 104 kept, 4 errors
[3100/21200] processed — 108 kept, 5 errors
[3150/21200] processed — 108 kept, 6 errors
[3200/21200] processed — 109 kept, 6 errors
[3250/21200] processed — 110 kept, 6 errors
[3300/21200] processed — 112 kept, 6 errors
[3350/21200] processed — 118 kept, 6 errors
[3400/21200] processed — 118 kept, 6 errors
[3450/21200] processed — 118 kept, 6 errors
[3500/21200] processed — 118 kept, 6 errors
[3550/21200] processed — 118 kept, 6 errors
[3600/21200] processed — 118 kept, 6 errors
[3650/21200] processed — 118 kept, 6 errors
[3700/21200] processed — 119 kept, 6 errors
[3750/21200] processed — 120 kept, 6 errors
[3800/21200] processed — 124 kept, 6 errors
[3850/21200] processed — 126 kept, 6 errors
[3900/21200] processed — 129 kept, 6 errors
[3950/21200] processed — 131 kept, 6 errors
[4000/21200] processed — 131 kept, 6 errors
[4050/21200] processed — 131 kept, 6 errors
[4100/21200] processed — 134 kept, 6 errors
[4150/21200] processed — 136 kept, 6 errors
[4200/21200] processed — 142 kept, 6 errors
[4250/21200] processed — 142 kept, 6 errors
[4300/21200] processed — 142 kept, 6 errors
[4350/21200] processed — 144 kept, 6 errors
[4400/21200] processed — 144 kept, 6 errors
[4450/21200] processed — 147 kept, 6 errors
[4500/21200] processed — 157 kept, 6 errors
[4550/21200] processed — 161 kept, 6 errors
[4600/21200] processed — 162 kept, 6 errors
[4650/21200] processed — 162 kept, 6 errors
[4700/21200] processed — 165 kept, 6 errors
[4750/21200] processed — 165 kept, 6 errors
[4800/21200] processed — 167 kept, 6 errors
[4850/21200] processed — 169 kept, 7 errors
[4900/21200] processed — 169 kept, 32 errors
[4950/21200] processed — 170 kept, 55 errors
[5000/21200] processed — 170 kept, 55 errors
[5050/21200] processed — 170 kept, 55 errors
[5100/21200] processed — 172 kept, 55 errors
[5150/21200] processed — 175 kept, 55 errors
[5200/21200] processed — 177 kept, 55 errors
[5250/21200] processed — 184 kept, 55 errors
[5300/21200] processed — 190 kept, 55 errors
[5350/21200] processed — 197 kept, 55 errors
[5400/21200] processed — 200 kept, 55 errors
[5450/21200] processed — 202 kept, 55 errors
[5500/21200] processed — 205 kept, 55 errors
[5550/21200] processed — 208 kept, 55 errors
[5600/21200] processed — 211 kept, 55 errors
[5650/21200] processed — 211 kept, 55 errors
[5700/21200] processed — 211 kept, 55 errors
[5750/21200] processed — 212 kept, 55 errors
[5800/21200] processed — 212 kept, 55 errors
[5850/21200] processed — 213 kept, 55 errors
[5900/21200] processed — 213 kept, 55 errors
[5950/21200] processed — 214 kept, 55 errors
[6000/21200] processed — 215 kept, 55 errors
[6050/21200] processed — 218 kept, 55 errors
[6100/21200] processed — 218 kept, 55 errors
[6150/21200] processed — 218 kept, 55 errors
[6200/21200] processed — 219 kept, 55 errors
[6250/21200] processed — 219 kept, 55 errors
[6300/21200] processed — 221 kept, 55 errors
[6350/21200] processed — 222 kept, 55 errors
[6400/21200] processed — 225 kept, 55 errors
[6450/21200] processed — 227 kept, 55 errors
[6500/21200] processed — 230 kept, 55 errors
[6550/21200] processed — 231 kept, 55 errors
[6600/21200] processed — 232 kept, 55 errors
[6650/21200] processed — 235 kept, 55 errors
[6700/21200] processed — 237 kept, 55 errors
[6750/21200] processed — 239 kept, 55 errors
[6800/21200] processed — 243 kept, 55 errors
[6850/21200] processed — 244 kept, 55 errors
[6900/21200] processed — 245 kept, 55 errors
[6950/21200] processed — 245 kept, 55 errors
[7000/21200] processed — 251 kept, 55 errors
[7050/21200] processed — 252 kept, 55 errors
[7100/21200] processed — 257 kept, 55 errors
[7150/21200] processed — 258 kept, 55 errors
[7200/21200] processed — 258 kept, 55 errors
[7250/21200] processed — 259 kept, 55 errors
[7300/21200] processed — 265 kept, 55 errors
[7350/21200] processed — 269 kept, 55 errors
[7400/21200] processed — 270 kept, 55 errors
[7450/21200] processed — 272 kept, 55 errors
[7500/21200] processed — 274 kept, 55 errors
[7550/21200] processed — 282 kept, 55 errors
[7600/21200] processed — 287 kept, 55 errors
[7650/21200] processed — 289 kept, 55 errors
[7700/21200] processed — 294 kept, 55 errors
[7750/21200] processed — 297 kept, 55 errors
[7800/21200] processed — 300 kept, 55 errors
[7850/21200] processed — 301 kept, 55 errors
[7900/21200] processed — 301 kept, 55 errors
[7950/21200] processed — 302 kept, 55 errors
[8000/21200] processed — 302 kept, 55 errors
[8050/21200] processed — 304 kept, 55 errors
[8100/21200] processed — 306 kept, 55 errors
[8150/21200] processed — 306 kept, 55 errors
[8200/21200] processed — 306 kept, 55 errors
[8250/21200] processed — 308 kept, 66 errors
[8300/21200] processed — 309 kept, 78 errors
[8350/21200] processed — 311 kept, 78 errors
[8400/21200] processed — 313 kept, 78 errors
[8450/21200] processed — 316 kept, 78 errors
[8500/21200] processed — 322 kept, 78 errors
[8550/21200] processed — 323 kept, 78 errors
[8600/21200] processed — 327 kept, 78 errors
[8650/21200] processed — 328 kept, 78 errors
[8700/21200] processed — 328 kept, 78 errors
[8750/21200] processed — 328 kept, 78 errors
[8800/21200] processed — 329 kept, 78 errors
[8850/21200] processed — 329 kept, 78 errors
[8900/21200] processed — 331 kept, 78 errors
[8950/21200] processed — 333 kept, 78 errors
[9000/21200] processed — 333 kept, 78 errors
[9050/21200] processed — 334 kept, 78 errors
[9100/21200] processed — 334 kept, 78 errors
[9150/21200] processed — 337 kept, 78 errors
[9200/21200] processed — 338 kept, 78 errors
[9250/21200] processed — 338 kept, 78 errors
[9300/21200] processed — 338 kept, 78 errors
[9350/21200] processed — 340 kept, 78 errors
[9400/21200] processed — 341 kept, 78 errors
[9450/21200] processed — 344 kept, 78 errors
[9500/21200] processed — 344 kept, 78 errors
[9550/21200] processed — 350 kept, 78 errors
[9600/21200] processed — 354 kept, 78 errors
[9650/21200] processed — 356 kept, 78 errors
[9700/21200] processed — 357 kept, 78 errors
[9750/21200] processed — 358 kept, 78 errors
[9800/21200] processed — 361 kept, 78 errors
[9850/21200] processed — 362 kept, 78 errors
[9900/21200] processed — 362 kept, 78 errors
[9950/21200] processed — 365 kept, 78 errors
[10000/21200] processed — 367 kept, 78 errors
[10050/21200] processed — 368 kept, 78 errors
[10100/21200] processed — 369 kept, 78 errors
[10150/21200] processed — 369 kept, 78 errors
[10200/21200] processed — 371 kept, 78 errors
[10250/21200] processed — 374 kept, 78 errors
[10300/21200] processed — 374 kept, 78 errors
[10350/21200] processed — 377 kept, 78 errors
[10400/21200] processed — 379 kept, 78 errors
[10450/21200] processed — 379 kept, 78 errors
[10500/21200] processed — 381 kept, 78 errors
[10550/21200] processed — 382 kept, 78 errors
[10600/21200] processed — 382 kept, 78 errors
[10650/21200] processed — 383 kept, 78 errors
[10700/21200] processed — 385 kept, 78 errors
[10750/21200] processed — 386 kept, 78 errors
[10800/21200] processed — 391 kept, 78 errors
[10850/21200] processed — 394 kept, 78 errors
[10900/21200] processed — 395 kept, 78 errors
[10950/21200] processed — 396 kept, 78 errors
[11000/21200] processed — 397 kept, 78 errors
[11050/21200] processed — 397 kept, 78 errors
[11100/21200] processed — 399 kept, 78 errors
[11150/21200] processed — 399 kept, 78 errors
[11200/21200] processed — 399 kept, 78 errors
[11250/21200] processed — 399 kept, 78 errors
[11300/21200] processed — 400 kept, 78 errors
[11350/21200] processed — 400 kept, 78 errors
[11400/21200] processed — 409 kept, 78 errors
[11450/21200] processed — 409 kept, 78 errors
[11500/21200] processed — 411 kept, 78 errors
[11550/21200] processed — 413 kept, 78 errors
[11600/21200] processed — 414 kept, 78 errors
[11650/21200] processed — 417 kept, 78 errors
[11700/21200] processed — 421 kept, 78 errors
[11750/21200] processed — 422 kept, 78 errors
[11800/21200] processed — 429 kept, 78 errors
[11850/21200] processed — 430 kept, 78 errors
[11900/21200] processed — 431 kept, 78 errors
[11950/21200] processed — 433 kept, 78 errors
[12000/21200] processed — 436 kept, 78 errors
[12050/21200] processed — 439 kept, 78 errors
[12100/21200] processed — 442 kept, 78 errors
[12150/21200] processed — 442 kept, 78 errors
[12200/21200] processed — 443 kept, 78 errors
[12250/21200] processed — 444 kept, 78 errors
[12300/21200] processed — 446 kept, 78 errors
[12350/21200] processed — 447 kept, 78 errors
[12400/21200] processed — 447 kept, 78 errors
[12450/21200] processed — 448 kept, 78 errors
[12500/21200] processed — 448 kept, 78 errors
[12550/21200] processed — 450 kept, 78 errors
[12600/21200] processed — 451 kept, 78 errors
[12650/21200] processed — 453 kept, 78 errors
[12700/21200] processed — 454 kept, 78 errors
[12750/21200] processed — 454 kept, 78 errors
[12800/21200] processed — 455 kept, 78 errors
[12850/21200] processed — 455 kept, 78 errors
[12900/21200] processed — 455 kept, 78 errors
[12950/21200] processed — 457 kept, 78 errors
[13000/21200] processed — 457 kept, 78 errors
[13050/21200] processed — 457 kept, 78 errors
[13100/21200] processed — 457 kept, 78 errors
[13150/21200] processed — 457 kept, 78 errors
[13200/21200] processed — 458 kept, 78 errors
[13250/21200] processed — 461 kept, 78 errors
[13300/21200] processed — 461 kept, 78 errors
[13350/21200] processed — 461 kept, 81 errors
[13400/21200] processed — 464 kept, 81 errors
[13450/21200] processed — 464 kept, 81 errors
[13500/21200] processed — 466 kept, 81 errors
[13550/21200] processed — 467 kept, 81 errors
[13600/21200] processed — 468 kept, 81 errors
[13650/21200] processed — 470 kept, 81 errors
[13700/21200] processed — 471 kept, 81 errors
[13750/21200] processed — 472 kept, 81 errors
[13800/21200] processed — 473 kept, 81 errors
[13850/21200] processed — 474 kept, 81 errors
[13900/21200] processed — 474 kept, 81 errors
[13950/21200] processed — 475 kept, 81 errors
[14000/21200] processed — 475 kept, 81 errors
[14050/21200] processed — 476 kept, 81 errors
[14100/21200] processed — 476 kept, 81 errors
[14150/21200] processed — 478 kept, 81 errors
[14200/21200] processed — 479 kept, 81 errors
[14250/21200] processed — 482 kept, 81 errors
[14300/21200] processed — 487 kept, 81 errors
[14350/21200] processed — 489 kept, 81 errors
[14400/21200] processed — 490 kept, 81 errors
[14450/21200] processed — 492 kept, 81 errors
[14500/21200] processed — 494 kept, 81 errors
[14550/21200] processed — 499 kept, 81 errors
[14600/21200] processed — 499 kept, 81 errors
[14650/21200] processed — 502 kept, 81 errors
[14700/21200] processed — 502 kept, 81 errors
[14750/21200] processed — 505 kept, 81 errors
[14800/21200] processed — 508 kept, 81 errors
[14850/21200] processed — 509 kept, 81 errors
[14900/21200] processed — 513 kept, 81 errors
[14950/21200] processed — 516 kept, 81 errors
[15000/21200] processed — 528 kept, 81 errors
[15050/21200] processed — 530 kept, 81 errors
[15100/21200] processed — 530 kept, 81 errors
[15150/21200] processed — 530 kept, 81 errors
[15200/21200] processed — 530 kept, 81 errors
[15250/21200] processed — 532 kept, 81 errors
[15300/21200] processed — 534 kept, 81 errors
[15350/21200] processed — 537 kept, 81 errors
[15400/21200] processed — 538 kept, 81 errors
[15450/21200] processed — 542 kept, 81 errors
[15500/21200] processed — 542 kept, 81 errors
[15550/21200] processed — 544 kept, 81 errors
[15600/21200] processed — 544 kept, 81 errors
[15650/21200] processed — 547 kept, 81 errors
[15700/21200] processed — 554 kept, 81 errors
[15750/21200] processed — 557 kept, 81 errors
[15800/21200] processed — 561 kept, 81 errors
[15850/21200] processed — 563 kept, 81 errors
[15900/21200] processed — 567 kept, 81 errors
[15950/21200] processed — 568 kept, 81 errors
[16000/21200] processed — 569 kept, 81 errors
[16050/21200] processed — 571 kept, 81 errors
[16100/21200] processed — 571 kept, 81 errors
[16150/21200] processed — 572 kept, 81 errors
[16200/21200] processed — 573 kept, 81 errors
[16250/21200] processed — 573 kept, 81 errors
[16300/21200] processed — 573 kept, 81 errors
[16350/21200] processed — 575 kept, 81 errors
[16400/21200] processed — 575 kept, 81 errors
[16450/21200] processed — 577 kept, 81 errors
[16500/21200] processed — 577 kept, 81 errors
[16550/21200] processed — 580 kept, 81 errors
[16600/21200] processed — 582 kept, 81 errors
[16650/21200] processed — 584 kept, 81 errors
[16700/21200] processed — 585 kept, 81 errors
[16750/21200] processed — 585 kept, 81 errors
[16800/21200] processed — 586 kept, 81 errors
[16850/21200] processed — 588 kept, 81 errors
[16900/21200] processed — 589 kept, 81 errors
[16950/21200] processed — 592 kept, 81 errors
[17000/21200] processed — 592 kept, 81 errors
[17050/21200] processed — 592 kept, 81 errors
[17100/21200] processed — 594 kept, 81 errors
[17150/21200] processed — 596 kept, 81 errors
[17200/21200] processed — 596 kept, 81 errors
[17250/21200] processed — 596 kept, 81 errors
[17300/21200] processed — 596 kept, 81 errors
[17350/21200] processed — 598 kept, 81 errors
[17400/21200] processed — 599 kept, 81 errors
[17450/21200] processed — 608 kept, 81 errors
[17500/21200] processed — 609 kept, 81 errors
[17550/21200] processed — 612 kept, 81 errors
[17600/21200] processed — 612 kept, 81 errors
[17650/21200] processed — 613 kept, 81 errors
[17700/21200] processed — 614 kept, 81 errors
[17750/21200] processed — 619 kept, 81 errors
[17800/21200] processed — 622 kept, 81 errors
[17850/21200] processed — 623 kept, 81 errors
[17900/21200] processed — 624 kept, 81 errors
[17950/21200] processed — 627 kept, 81 errors
[18000/21200] processed — 631 kept, 81 errors
[18050/21200] processed — 631 kept, 81 errors
[18100/21200] processed — 632 kept, 81 errors
[18150/21200] processed — 633 kept, 81 errors
[18200/21200] processed — 634 kept, 81 errors
[18250/21200] processed — 637 kept, 81 errors
[18300/21200] processed — 638 kept, 81 errors
[18350/21200] processed — 641 kept, 81 errors
[18400/21200] processed — 643 kept, 81 errors
[18450/21200] processed — 644 kept, 81 errors
[18500/21200] processed — 644 kept, 81 errors
[18550/21200] processed — 644 kept, 81 errors
[18600/21200] processed — 645 kept, 81 errors
[18650/21200] processed — 645 kept, 81 errors
[18700/21200] processed — 645 kept, 81 errors
[18750/21200] processed — 645 kept, 81 errors
[18800/21200] processed — 646 kept, 81 errors
[18850/21200] processed — 648 kept, 81 errors
[18900/21200] processed — 651 kept, 81 errors
[18950/21200] processed — 651 kept, 81 errors
[19000/21200] processed — 652 kept, 81 errors
[19050/21200] processed — 653 kept, 81 errors
[19100/21200] processed — 655 kept, 81 errors
[19150/21200] processed — 656 kept, 81 errors
[19200/21200] processed — 658 kept, 81 errors
[19250/21200] processed — 658 kept, 81 errors
[19300/21200] processed — 659 kept, 81 errors
[19350/21200] processed — 662 kept, 81 errors
[19400/21200] processed — 662 kept, 81 errors
[19450/21200] processed — 664 kept, 81 errors
[19500/21200] processed — 672 kept, 81 errors
[19550/21200] processed — 672 kept, 81 errors
[19600/21200] processed — 673 kept, 81 errors
[19650/21200] processed — 675 kept, 81 errors
[19700/21200] processed — 684 kept, 81 errors
[19750/21200] processed — 687 kept, 81 errors
[19800/21200] processed — 688 kept, 81 errors
[19850/21200] processed — 693 kept, 81 errors
[19900/21200] processed — 693 kept, 81 errors
[19950/21200] processed — 694 kept, 81 errors
[20000/21200] processed — 697 kept, 81 errors
[20050/21200] processed — 699 kept, 81 errors
[20100/21200] processed — 699 kept, 81 errors
[20150/21200] processed — 699 kept, 81 errors
[20200/21200] processed — 700 kept, 81 errors
[20250/21200] processed — 701 kept, 81 errors
[20300/21200] processed — 702 kept, 81 errors
[20350/21200] processed — 703 kept, 81 errors
[20400/21200] processed — 703 kept, 81 errors
[20450/21200] processed — 703 kept, 81 errors
[20500/21200] processed — 705 kept, 81 errors
[20550/21200] processed — 706 kept, 81 errors
[20600/21200] processed — 706 kept, 81 errors
[20650/21200] processed — 706 kept, 81 errors
[20700/21200] processed — 706 kept, 81 errors
[20750/21200] processed — 707 kept, 81 errors
[20800/21200] processed — 707 kept, 81 errors
[20850/21200] processed — 710 kept, 81 errors
[20900/21200] processed — 712 kept, 81 errors
[20950/21200] processed — 716 kept, 81 errors
[21000/21200] processed — 721 kept, 81 errors
[21050/21200] processed — 727 kept, 81 errors
[21100/21200] processed — 728 kept, 81 errors
[21150/21200] processed — 730 kept, 81 errors
[21200/21200] processed — 734 kept, 81 errors
